year,country,per_million
1993,BR,10.042468440779238
1993,BS,1556.2480408607305
1993,BT,-163129.85431557376
1993,BW,394.06085396800546
1993,BY,-0.19533157534915518
1993,BZ,45416.363047526516
1993,CA,2.4624211981864095
1993,CD,340.3238870879711
1993,CF,13879.572063816986
1993,CG,191549.8052298899
1993,CH,4175.827818626126
1993,CI,19151.446211482853
1993,CL,-1210.1420274546651
1993,CM,3424.2814867542065
1993,CN,161.51607209531244
1993,CO,-20.499973919170646
1993,CR,7383.708609747249
1993,CU,-1880.1877130497255
1993,CY,100.1525494320007
1993,CZ,-478.9031404603453
1993,DE,-0.0985751419146272
1993,DJ,55418.394651533155
1993,DK,4311.737129738343
1993,DO,174.21087793217205
1993,DZ,7734.506469546692
1993,EC,32.23390455221262
1993,EE,-63.582236595525956
1993,EG,102.52041428365591
1993,EH,0.0
1993,ER,-137852.05580941495
1993,ES,71.56782727139186
1993,ET,-669.1952523600602
1993,FJ,-117.87673537070246
1993,FR,1.6749351504022398
1993,GA,6.786207324450511
1993,GB,845.5504492883354
1993,GE,-1224.16566553318
1993,GF,0.0
1993,GH,9159.7284220761
1993,GM,2146.063203743115
1993,GN,81940.62013313537
1993,GQ,-469.6032808482608
1993,GR,745.094721385337
1993,GT,-5093.82924835582
1993,GW,15453.315315795324
1993,GY,-5.308672778718592
1993,HN,-70.94162504480158
1993,HR,-2698.4913793103447
1993,HT,-773.3671681469398
1993,HU,-129.37456185228842
1993,ID,-22.70018246011648
1993,IE,0.5592432990768851
1993,IL,-22.42919597034784
1993,IN,284.91182603133586
1993,IQ,-38109.307967208144
1993,IR,40334.90205270893
1993,IT,321.6155963047533
1993,JM,24.50998118758493
1993,JO,53.70657733711332
1993,JP,53.86394295625362
1993,KE,15212.365682624531
1993,KG,4702.76972125667
1993,KH,-1501.2627560937074
1993,KM,-4.451626401705863
1993,KR,-0.15839029123630138
1993,KW,0.0
1993,KZ,306.05460888664277
1993,LA,-17023.844543267984
1993,LB,-3267.3136945189244
1993,LK,-5183.100180505415
1993,LR,-285061.65235510794
1993,LS,-13.526531409194043
1993,LT,-2.987009495703187
1993,LV,-1.560494520713614
1993,LY,122.81062202528595
1993,MA,-3.9638048211834267
1993,MD,-1.621183463928668
1993,MG,-0.07889260034744301
1993,MK,13941.33550534569
1993,ML,-10825.688113696906
1993,MM,-7763.698733501986
1993,MN,-0.4418522446094026
1993,MR,-7884.385380247487
1993,MT,2302.670559212298
1993,MW,108513.17316356728
1993,MX,637.7010057554569
1993,MY,81.04655935042106
1993,MZ,-107042.05337229397
1993,NA,0.0
1993,NE,-635.0075177426077
1993,NG,46.16504292838102
1993,NI,-6229.865946170633
1993,NL,2703.00884844629
1993,NO,0.23191143024185348
1993,NP,4200.003198633937
1993,NZ,2.2395162644868707
1993,PA,26.239293227524335
1993,PE,-46.367728957807
1993,PG,1698.9277319314779
1993,PH,34.01337732476821
1993,PK,12657.897811349354
1993,PL,-329.2391167790841
1993,PY,7.265678563738275
1993,RO,-987.9068394361445
1993,RS,41669.984064799595
1993,RU,-1637.4427686506867
1993,RW,-31868.555561675574
1993,SA,1344.8116574980054
1993,SC,-387.52716150194453
1993,SD,16106.851913900895
1993,SE,17817.045725779746
1993,SG,7.846756467764468
1993,SI,-5953.570384978808
1993,SK,536.6828754409372
1993,SL,-69136.59813261165
1993,SN,6081.838260093784
1993,SO,-85219.16308800846
1993,SR,-1955.6365817983951
1993,SV,-4858.604311289733
1993,SY,2439.2209267255407
1993,SZ,58671.57273883282
1993,TD,-33437.35122459368
1993,TG,-70889.85137736825
1993,TH,2258.292575240139
1993,TJ,-12478.830427838975
1993,TM,3839.643521511603
1993,TN,-12.293839147408596
1993,TR,111.81964738808279
1993,TT,-0.8035956081892821
1993,TZ,21169.706076109527
1993,UA,-2.5680726097616273
1993,UG,12930.40432525939
1993,US,2394.8576287227943
1993,UY,0.314647963991687
1993,UZ,364.50642603226686
1993,VE,116.53804136987598
1993,VN,-7779.006238827186
1993,XK,0.0
1993,YE,3881.7202160853503
1993,ZA,6069.808131790731
1993,ZM,16608.86027355797
1993,ZW,10066.335612129962
1994,AD,-31.909631922395775
1994,AE,203.548267134341
1994,AF,-186922.86683519327
1994,AL,303.34811518873056
1994,AM,40259.04021731848
1994,AO,-19610.439798975545
1994,AR,28.502712025815065
1994,AT,-3.2761609643405
1994,AU,3.9764771772612715
1994,AZ,-12832.038962748453
1994,BA,-221430.67694215177
1994,BB,-15.150654318883397
1994,BD,1250.9137904840504
1994,BE,0.9885718132670884
1994,BF,5036.1693900161645
1994,BG,-412.6206492000856
1994,BH,-136.46586170003712
1994,BI,-3815.4801573061686
1994,BJ,28530.403099635645
1994,BO,42.998514192407704
1994,BR,10.901340967002042
1994,BT,-199944.62762074955
1994,BW,-13.702008714477543
1994,BY,173.657964212379
1994,BZ,43833.11681228121
1994,CA,6351.112840224202
1994,CD,383.84850699467626
1994,CF,14573.07500451392
1994,CG,773383.0377039901
1994,CH,4303.3860729403705
1994,CI,25777.33792846167
1994,CL,-1219.681040669589
1994,CM,3299.1702301966643
1994,CN,151.81799494057483
1994,CO,-28.514371120840455
1994,CR,6986.329761303562
1994,CU,-1896.3954478030448
1994,CY,74.06434040926521
1994,CZ,-423.9573344667249
1994,DE,4292.216241910997
1994,DJ,40914.83146572917
1994,DK,5330.395798839072
1994,DO,250.6109851965394
1994,DZ,6849.138536349704
1994,EC,12.05736196173815
1994,EE,-203.07497911131108
1994,EG,105.68719518424814
1994,EH,0.0
1994,ER,-139526.15556339885
1994,ES,81.8728958438203
1994,ET,1476.8418096093778
1994,FJ,-203.74392523120363
1994,FR,846.9471858048772
1994,GA,392.94846424216206
1994,GB,912.5433363037148
1994,GD,-30.17956843217142
1994,GE,-1258.4334375514234
1994,GF,0.0
1994,GH,8209.526732538183
1994,GM,1905.8108907061821
1994,GN,73440.43330247999
1994,GQ,-702.0569035595516
1994,GR,725.3929973036992
1994,GT,-5024.332262418213
1994,GW,16967.49378783538
1994,GY,-93.62530362290364
1994,HN,-204.04763512752976
1994,HR,7574.193548387097
1994,HT,-1442.8831813163697
1994,HU,-64.19580493949981
1994,ID,-34.9944081132331
1994,IE,103.61002967368968
1994,IL,-164.2896832746805
1994,IN,279.3757301342843
1994,IQ,-35534.54647361294
1994,IR,39245.259009503956
1994,IT,299.75335746982057
1994,JM,25.46707207062019
1994,JO,31.847474256435408
1994,JP,51.87218412144589
1994,KE,11919.662763443459
1994,KG,4700.892560519147
1994,KH,-830.6047205647181
1994,KM,-10.816025889239569
1994,KP,-0.1390306099986551
1994,KR,-0.38081123545469087
1994,KW,0.0
1994,KZ,310.7137724733941
1994,LA,-12759.736561203954
1994,LB,-4811.674690046527
1994,LK,-6845.355069227334
1994,LR,-339329.37053035817
1994,LS,34.059611247060914
1994,LT,-17.2265571167009
1994,LV,-36.893898701255424
1994,LY,308.13575192435513
1994,MA,-6.749903476380288
1994,MD,-124.08561365483608
1994,MG,4.744942866678661
1994,MK,7291.203575914252
1994,ML,-18485.82090868707
1994,MM,-6785.17716111381
1994,MN,-1.7540043920269976
1994,MR,6273.0968341335
1994,MT,1283.361392967393
1994,MU,-0.8985969307523233
1994,MW,72812.16163028264
1994,MX,579.6155323448737
1994,MY,324.8128498605136
1994,MZ,-66237.70030500011
1994,NA,0.0
1994,NE,-765.3170214307341
1994,NG,53.24814490724254
1994,NI,-6240.8131439094395
1994,NL,3929.118931110111
1994,NO,-0.46118941210571474
1994,NP,4948.787878352222
1994,OM,-1.3963698108570546
1994,PA,164.29580248440587
1994,PE,-143.10297029267014
1994,PG,1812.5579852957885
1994,PH,14.654971413280013
1994,PK,9632.873649460636
1994,PL,-932.4215676700192
1994,PR,-3.288358634969447
1994,PT,-2.502120547163721
1994,PY,-3.4399539906153755
1994,QA,-96.62883680572673
1994,RO,-932.5474365372147
1994,RS,16841.380703094223
1994,RU,-1694.2549347427462
1994,RW,-576107.1223685887
1994,SA,971.1054885318132
1994,SC,-7452.328010241898
1994,SD,14757.696468009843
1994,SE,23999.558124054394
1994,SG,0.8774372281406988
1994,SI,-235.24172343716307
1994,SK,-2.2445299402524834
1994,SL,-60519.12622521927
1994,SN,5562.2694698521755
1994,SO,-91273.10107629873
1994,SR,-1979.237455867581
1994,SV,-5590.677635215498
1994,SY,2363.1337655577754
1994,SZ,12987.192256316272
1994,TD,-31341.08559297344
1994,TG,-67690.01753753085
1994,TH,1836.8580610266608
1994,TJ,-13164.82600189583
1994,TM,3740.6147458420805
1994,TN,-21.771664145619607
1994,TR,-50.865007397314706
1994,TT,-10.397354912910156
1994,TZ,47409.42013094666
1994,UA,79.54385968493968
1994,UG,23022.977014747208
1994,US,2395.2479040459702
1994,UY,-72.15126653583654
1994,UZ,-941.1002368503374
1994,VC,-64.73748948015796
1994,VE,86.66894469904565
1994,VN,-7722.779546625815
1994,WS,-5.924591795625282
1994,XK,0.0
1994,YE,3281.7689018876467
1994,ZA,2735.5551531189703
1994,ZM,15334.119669621854
1994,ZW,9437.932065527337
1995,AD,-31.323414252153484
1995,AE,164.97741769505313
1995,AF,-175826.00608987108
1995,AL,920.3885834171952
1995,AM,13071.97058938714
1995,AO,-17378.660331625342
1995,AR,-0.9429968680502202
1995,AT,-6.164857343942927
1995,AU,2.7667109340416114
1995,AZ,-5142.485361093039
1995,BA,-222526.55766092776
1995,BB,-11.322506501005815
1995,BD,468.928205512215
1995,BE,0.9865035463322736
1995,BF,429.9358228117327
1995,BG,-315.12953679764865
1995,BH,-125.953744817713
1995,BI,-23841.93511703509
1995,BJ,11930.625353268904
1995,BO,66.34319732449251
1995,BR,11.854837733766125
1995,BS,28.5561306442977
1995,BT,-203446.6484228272
1995,BW,147.85602392208497
1995,BY,-8.24014125956445
1995,BZ,42036.49927764866
1995,CA,5161.340873475506
1995,CD,462.9319768868661
1995,CF,13064.433048881714
1995,CG,515766.51644812635
1995,CH,2450.613129088113
1995,CI,20484.333070624627
1995,CL,-1023.6690326582947
1995,CM,3246.0455743461443
1995,CN,154.89996721597205
1995,CO,-45.3501694101249
1995,CR,6707.3472924237085
1995,CU,-2239.7674390244015
1995,CY,53.777017105767705
1995,CZ,-197.43875743142925
1995,DE,3913.9890837992693
1995,DJ,52588.24723820885
1995,DK,9398.909651576527
1995,DO,189.9289989905508
1995,DZ,7370.218781995674
1995,EC,-0.9614894625562351
1995,EE,-244.32110057258842
1995,EG,68.61872607545806
1995,EH,0.0
1995,ER,-99385.50087552129
1995,ES,91.88388394436116
1995,ET,4492.070128222219
1995,FI,-0.19577938795447739
1995,FJ,-274.6622170527842
1995,FR,2239.71690523816
1995,GA,676.7102124317651
1995,GB,988.7790264676952
1995,GD,-59.847389157647996
1995,GE,-1015.631601182932
1995,GF,0.0
1995,GH,6074.114760644796
1995,GM,6038.136487395226
1995,GN,86180.54767694726
1995,GQ,-679.3814657605607
1995,GR,377.00646828350244
1995,GT,-4893.217449718206
1995,GW,12769.07842782041
1995,GY,-81.4406054977663
1995,HN,-205.8135406392411
1995,HR,-58811.308631398584
1995,HT,-1863.8569805951709
1995,HU,1429.1848215189034
1995,ID,-38.57678197937671
1995,IE,-0.5541945461160522
1995,IL,-169.16140667267808
1995,IN,242.72688820001196
1995,IQ,-33777.06493843373
1995,IR,35061.781596577
1995,IS,695.4102920723227
1995,IT,1794.6565375249654
1995,JM,18.916703449145597
1995,JO,47.01607556161249
1995,JP,46.16586548043272
1995,KE,9866.762991153222
1995,KG,2935.0495570563985
1995,KH,-5759.859757650918
1995,KM,-21.03518344783485
1995,KP,-0.32018590542559133
1995,KR,-0.5544098860064528
1995,KW,780.4297765313529
1995,KZ,971.2546313373874
1995,LA,-12514.419540458495
1995,LB,-3858.7140345105186
1995,LC,-13.601371018198634
1995,LK,-6517.04105344694
1995,LR,-305828.0708489391
1995,LS,-0.567743429931093
1995,LT,-30.034978350016065
1995,LV,-64.38486698086481
1995,LY,778.774967173847
1995,MA,-9.122728846792523
1995,MD,-143.941700618133
1995,MG,-5.862534692847707
1995,MK,-1686.6237875973402
1995,ML,-9606.27625735987
1995,MM,-5048.870210578745
1995,MN,-1.7406144978392446
1995,MQ,0.0
1995,MR,-19842.935874434643
1995,MT,1279.744792922455
1995,MU,-11.581735425054145
1995,MW,93.44956871913944
1995,MX,507.1370765870876
1995,MY,323.14257545169335
1995,MZ,-10904.59804512076
1995,NA,0.0
1995,NE,1894.520325496635
1995,NG,57.41983038559842
1995,NI,-5062.845982462272
1995,NL,5121.998141407022
1995,NO,0.688202195640285
1995,NP,4894.378414595662
1995,NZ,907.6060325583928
1995,OM,-4.536622566158701
1995,PA,-49.274928551353604
1995,PE,-220.56046152130975
1995,PG,1553.0386925461498
1995,PH,5.097678172264722
1995,PK,10994.71112508246
1995,PL,-511.25796145915075
1995,PR,-3.2581222952494135
1995,PT,-2.4934730848530884
1995,PY,0.4200930506107103
1995,QA,-58.427710315412256
1995,RO,-740.0282221997886
1995,RS,32052.26981503948
1995,RU,-1394.641870193781
1995,RW,-345630.06762056774
1995,SA,716.7545881714091
1995,SB,5472.89303361403
1995,SC,-4501.75289493254
1995,SD,-3374.727098128008
1995,SE,23831.704286163073
1995,SG,29.507681360167922
1995,SI,-3449.468106491272
1995,SK,61.17121618262144
1995,SL,-87081.11384365046
1995,SN,5857.7006898447235
1995,SO,-88409.39278334004
1995,SR,-1841.2346413536343
1995,SV,-4196.670358743316
1995,SY,1945.9771752687186
1995,SZ,741.0552960474275
1995,TD,-10000.254259489235
1995,TG,-37697.96332449233
1995,TH,1915.6256686847041
1995,TJ,-10342.927799341927
1995,TM,5530.628541009164
1995,TN,-18.872116721847494
1995,TR,-549.0679958467596
1995,TT,-11.155369597315062
1995,TV,-325.02708559046584
1995,TZ,28163.823260118497
1995,UA,-32.9435888699124
1995,UG,14616.338036283769
1995,US,2199.137743260803
1995,UY,-39.692334789959325
1995,UZ,111.60851437349133
1995,VC,-64.74168069403082
1995,VE,52.14373625959595
1995,VN,-7159.711370849567
1995,XK,0.0
1995,YE,3627.7827061287794
1995,ZA,2841.6863379053325
1995,ZM,14205.746542357036
1995,ZW,2308.586681007807
1996,AD,-46.61280298321939
1996,AE,175.02780997425145
1996,AF,-157819.80065627987
1996,AL,934.9650082559115
1996,AM,-1024.2360445866204
1996,AO,-16364.415781631795
1996,AR,-3.642042861931962
1996,AT,9810.13107523203
1996,AU,4480.530828463765
1996,AZ,-309.80291124565247
1996,BA,-347623.4387143296
1996,BB,-7.520436786968587
1996,BD,-34.81497781246082
1996,BE,3045.1024290815944
1996,BF,-6.941267716501273
1996,BG,-195.14934305700012
1996,BH,-108.87071688774911
1996,BI,-64191.49322177771
1996,BJ,3558.7591534918356
1996,BO,68.54601971145107
1996,BR,11.38780153979813
1996,BS,169.13915218999963
1996,BT,-205710.9624442981
1996,BW,129.6709599391544
1996,BY,-49.21259842519685
1996,BZ,39995.13281791123
1996,CA,4265.21388923527
1996,CD,467.1205491330669
1996,CF,10917.04137089796
1996,CG,485512.0584657939
1996,CH,2895.564809773963
1996,CI,21839.98411763619
1996,CL,-860.6117910368079
1996,CM,3251.1197126770644
1996,CN,165.0092398669459
1996,CO,-51.82785435994466
1996,CR,6582.920273181321
1996,CU,-2173.9780961830897
1996,CY,69.84015763267054
1996,CZ,107.80165000507502
1996,DE,4389.681277618702
1996,DJ,17370.37854095656
1996,DK,10402.475815464499
1996,DM,-14.055801532082366
1996,DO,120.93490277195002
1996,DZ,6464.462862463434
1996,EC,-2.3965464396349754
1996,EE,-929.6450818525651
1996,EG,78.55734646250771
1996,EH,0.0
1996,ER,-106365.43244579688
1996,ES,82.87822175925847
1996,ET,4499.523862234272
1996,FI,9.952048687763838
1996,FJ,-377.3219320922501
1996,FR,2171.033876770707
1996,GA,670.5601645969368
1996,GB,1098.7682868020413
1996,GD,-109.1313147347117
1996,GE,-10504.321830116332
1996,GF,0.0
1996,GH,4160.865300779583
1996,GM,6307.057120035597
1996,GN,81564.9257453257
1996,GQ,-759.5434342431951
1996,GR,494.0238292738104
1996,GT,-4056.008477389277
1996,GW,12553.275930495402
1996,GY,-72.19164650769629
1996,HN,-219.50121756711872
1996,HR,-91879.83978638184
1996,HT,-1944.6233048728695
1996,HU,1375.5865202607097
1996,ID,-32.37378621499072
1996,IE,23.09272002001369
1996,IL,-198.69992972593113
1996,IN,232.66480556275016
1996,IQ,-35615.408752218005
1996,IR,32184.03026194415
1996,IS,899.9092653467998
1996,IT,1527.8327590396536
1996,JM,2.732247902316673
1996,JO,83.9628248232275
1996,JP,42.057300985233425
1996,KE,7685.059124119903
1996,KG,-88.7995851698211
1996,KH,-5700.586861547067
1996,KM,-26.605160991922265
1996,KP,-0.4974326146125443
1996,KR,-0.7468476275539415
1996,KW,922.9411548408448
1996,KZ,-1583.2050211665326
1996,LA,-9512.263020507628
1996,LB,-2786.750722900982
1996,LC,-13.422458457491073
1996,LK,-6019.1103789126855
1996,LR,-303342.6296984409
1996,LS,-1.1190232270056113
1996,LT,-183.8065333504738
1996,LV,-796.8347996233144
1996,LY,1143.7912390356887
1996,MA,-8.84904093329633
1996,MC,-32.29244033971647
1996,MD,-1589.8038796558542
1996,MG,-5.682354376362326
1996,MK,-4052.8931967389867
1996,ML,-5966.534811972636
1996,MM,-3793.1364402462386
1996,MN,-3.021712732677276
1996,MQ,0.0
1996,MR,-20980.750820212368
1996,MT,1229.2546820915754
1996,MU,-11.463885234163083
1996,MV,-3.816793893129771
1996,MW,121.56534622038106
1996,MX,410.51359586834855
1996,MY,255.76358749409764
1996,MZ,-2217.3489398723505
1996,NA,0.0
1996,NE,1771.1877558817935
1996,NG,32.275862646932836
1996,NI,-4948.116046297859
1996,NL,6613.95404062381
1996,NO,192.40706487701468
1996,NP,4874.407734076099
1996,NZ,918.2743837084673
1996,OM,-4.470940229788444
1996,PA,175.22879874579093
1996,PE,-244.9565023206427
1996,PG,1631.279795047703
1996,PH,13.324728805727652
1996,PK,10604.911979980934
1996,PL,-333.2093183655811
1996,PR,-3.2217749026419895
1996,PT,-1.9872922596456957
1996,PY,1.8477859623289823
1996,QA,-34.4626883960299
1996,RO,-514.5230974803311
1996,RS,58525.735928275295
1996,RU,492.7036940229809
1996,RW,-303304.0138880894
1996,SA,504.40167559623154
1996,SB,5321.150082956892
1996,SC,-1805.8808903777956
1996,SD,-2794.620714196091
1996,SE,22879.99612713406
1996,SG,25.33573941129549
1996,SI,1747.4359206447862
1996,SK,78.34947251822463
1996,SL,-84550.7723562997
1996,SN,5485.800935293958
1996,SO,-80843.45563808373
1996,SR,-1675.4215218338088
1996,SV,-3652.7281302203396
1996,SY,1300.2797777013607
1996,SZ,744.5781267188448
1996,TD,-8373.412230736236
1996,TG,-18030.629538465175
1996,TH,1867.8844634093077
1996,TJ,-19325.280278449245
1996,TM,4603.782668244023
1996,TN,-23.44415866099066
1996,TO,-31.130342745073623
1996,TR,-687.6942759468658
1996,TT,-12.714921914485792
1996,TV,-324.11408815903195
1996,TZ,32736.71879660341
1996,UA,-49.904823393234594
1996,UG,11124.690467244829
1996,US,1996.054106624498
1996,UY,-16.62543661013505
1996,UZ,-2875.909580193757
1996,VC,-120.28683784408975
1996,VE,46.31325722065181
1996,VN,-6961.768368447456
1996,XK,0.0
1996,YE,2928.7359177778917
1996,ZA,375.76211408157684
1996,ZM,13590.362841142889
1996,ZW,54.695751841727514
1997,AD,-15.545571843860277
1997,AE,172.5919533631357
1997,AF,-149764.6696248777
1997,AG,-12.863556258763298
1997,AL,-1692.6697458073152
1997,AM,-1177.7525417431887
1997,AO,-20699.741089209405
1997,AR,-4.437130589692702
1997,AT,9265.765575252437
1997,AU,4382.405357239294
1997,AZ,-157.6882594966989
1997,BA,-310692.7215983452
1997,BB,-11.238270055629437
1997,BD,-236.05898010764878
1997,BE,3029.393752925109
1997,BF,1704.5540847135253
1997,BG,-323.1446133501314
1997,BH,-137.83134150236162
1997,BI,-95607.2850283626
1997,BJ,1020.5935107063618
1997,BO,21.852772030484616
1997,BR,12.41456303686569
1997,BS,209.08108861553472
1997,BT,-205583.3147361533
1997,BW,163.03999364937852
1997,BY,-25.00741326480182
1997,BZ,37674.97269929515
1997,CA,3838.6711663643155
1997,CD,-248.02563970469092
1997,CF,11946.633065221167
1997,CG,108671.8177736821
1997,CH,8152.033614213533
1997,CI,13513.284292760593
1997,CL,-646.8259085590278
1997,CM,3169.7606206323667
1997,CN,155.28565331382234
1997,CO,-55.58227857894951
1997,CR,6094.128668309472
1997,CU,-2145.636142710589
1997,CY,43.761613659009505
1997,CZ,109.85885175566965
1997,DE,4150.5205152580975
1997,DJ,23709.704018288743
1997,DK,10797.558595653238
1997,DM,-14.133676310545136
1997,DO,72.39566694171303
1997,DZ,5678.787241434265
1997,EC,1.0062898988703808
1997,EE,-904.5861661194612
1997,EG,67.46673680506407
1997,EH,0.0
1997,ER,-101403.19800085407
1997,ES,91.06934054039318
1997,ET,4568.829441530295
1997,FI,2.529264071706582
1997,FJ,-411.16968947859647
1997,FR,2074.832345518445
1997,GA,2460.7729505814464
1997,GB,1223.2291830605557
1997,GD,-118.66853899250411
1997,GE,-10372.054020654956
1997,GF,0.0
1997,GH,1011.0278876280807
1997,GM,6078.876480385474
1997,GN,53687.532291963
1997,GQ,-868.4699505724925
1997,GR,467.4870013006907
1997,GT,-3630.632697609049
1997,GW,12779.227736586516
1997,GY,-48.6515627670905
1997,HN,-198.3784058138806
1997,HR,-126919.51006124234
1997,HT,-1908.4188255081915
1997,HU,626.403845260564
1997,ID,-43.17976946450258
1997,IE,0.0
1997,IL,-169.1226867717615
1997,IN,231.29112692378888
1997,IQ,-33391.05877548451
1997,IR,30313.79549060615
1997,IS,1217.13729308666
1997,IT,1567.1720339603335
1997,JM,4.638887718428793
1997,JO,2.897190904393321
1997,JP,38.52225580491365
1997,KE,7825.865436600823
1997,KG,-222.29793032961416
1997,KH,-9437.68878564574
1997,KM,-19.92218394949328
1997,KP,-0.044771499251554846
1997,KR,-0.9792490595944864
1997,KW,9261.86109365399
1997,KZ,-2478.2663391876054
1997,LA,-7453.744364453095
1997,LB,-2379.8206727520233
1997,LC,0.0
1997,LK,-6672.651858320144
1997,LR,-161054.05667829426
1997,LS,-1.6570438448277862
1997,LT,-179.85324758184092
1997,LV,-787.1423280751678
1997,LY,855.534465747257
1997,MA,-9.164123742120696
1997,MC,-31.99897603276695
1997,MD,-1406.8712016393156
1997,MG,-5.296959391975971
1997,MK,-5076.517841827286
1997,ML,-3391.208347480259
1997,MM,-3286.8376734854164
1997,MN,-3.8532428249407564
1997,MQ,0.0
1997,MR,-24126.09170261507
1997,MT,932.6238077697751
1997,MU,-2.6125940969307244
1997,MV,-3.787878787878788
1997,MW,23.695171444197584
1997,MX,357.600515344406
1997,MY,241.35968273142186
1997,MZ,-2012.1126728011404
1997,NA,0.0
1997,NE,532.315081412577
1997,NG,55.583594488873395
1997,NI,-4608.242942857621
1997,NL,7622.360375769106
1997,NO,5753.7109347067535
1997,NP,4851.940858970487
1997,NZ,882.7651865760453
1997,OM,-4.444892884748817
1997,PA,175.19633377144098
1997,PE,-229.34333131701314
1997,PG,1433.584679460941
1997,PH,-3.68166521416534
1997,PK,9925.237467971889
1997,PL,-166.93549179992786
1997,PT,-0.6924538457254379
1997,PY,5.421312262767391
1997,QA,-35.54005925837249
1997,RO,-368.75978153388286
1997,RS,57527.801286408045
1997,RU,267.8018982849422
1997,RW,-38103.41068646393
1997,SA,280.6889681186549
1997,SB,2016.0706624871364
1997,SC,-426.8032437046522
1997,SD,-2402.3579904189814
1997,SE,22823.715230573784
1997,SG,-4.478353483289682
1997,SI,1284.016362900286
1997,SK,66.13055099566418
1997,SL,-73770.83258331582
1997,SM,-75.44892108042855
1997,SN,4903.046019106341
1997,SO,-83169.53354695406
1997,SR,-1429.9688126433807
1997,SV,-2993.4939605482427
1997,SY,924.2655686170331
1997,SZ,572.7120154980852
1997,TD,-7651.418589875076
1997,TG,-1528.7070318538704
1997,TH,2832.58411041914
1997,TJ,-14485.492937477524
1997,TM,3353.75836315651
1997,TN,-52.32225564973798
1997,TO,-31.015766347893514
1997,TR,-752.0311524623156
1997,TT,-16.657703235877836
1997,TV,-323.38040314756927
1997,TZ,21528.294496541217
1997,UA,-36.40740358980557
1997,UG,9982.332789763217
1997,US,2051.137509765016
1997,UY,12.534354832299504
1997,UZ,-2784.974859509021
1997,VC,-120.36591237361579
1997,VE,-13.11110628399314
1997,VN,-6281.125978879485
1997,WS,-5.80726837710078
1997,XK,0.0
1997,YE,5718.828878428205
1997,ZA,151.04316237179563
1997,ZM,20100.287816433076
1997,ZW,66.43895809708576
1998,AD,-31.18081756103645
1998,AE,168.06752297715585
1998,AF,-147113.02730667024
1998,AG,-25.04664938447859
1998,AL,12561.490540285693
1998,AM,37453.46905635954
1998,AO,-21323.995031577655
1998,AR,58.689478027867985
1998,AT,10193.450021054838
1998,AU,4516.701405590295
1998,AZ,-13729.432579299886
1998,BA,-250638.25078623166
1998,BB,-18.66019779809666
1998,BD,34.05353340403699
1998,BE,1201.4104075974458
1998,BF,193.8238212576048
1998,BG,-352.19515196348794
1998,BH,-158.05716781108745
1998,BI,-78482.44005514073
1998,BJ,443.2585064135704
1998,BM,-16.408775413090922
1998,BO,21.554264293155935
1998,BR,12.804794058481534
1998,BS,272.3574432875957
1998,BT,-194942.40576956773
1998,BW,1270.3451373811486
1998,BY,1558.347402919853
1998,BZ,15120.459953796182
1998,CA,3724.291603714638
1998,CD,-320.24599888194894
1998,CF,12155.774263805515
1998,CG,21830.08890082937
1998,CH,4392.96703333797
1998,CI,15814.484412276783
1998,CL,-452.1164908935907
1998,CM,3140.6190075856007
1998,CN,148.29681102473157
1998,CO,-84.3144918311033
1998,CR,5942.6024447274
1998,CU,-2032.3393766341708
1998,CY,75.93231679402754
1998,CZ,-24.965095008700384
1998,DE,2405.4813817827653
1998,DJ,31793.444723278462
1998,DK,11089.097188483356
1998,DM,-14.226774790155071
1998,DO,68.94577450995163
1998,DZ,6067.992689281406
1998,EC,-21.45696050233951
1998,EE,-958.7665457567547
1998,EG,50.713840719892545
1998,EH,0.0
1998,ER,-108360.99115973058
1998,ES,106.7783519334427
1998,ET,3586.4327554966067
1998,FI,2832.056983431448
1998,FJ,-376.1019098729875
1998,FR,1986.2164292529671
1998,GA,916.1355983142422
1998,GB,1350.467789150439
1998,GD,-197.4158268268367
1998,GE,-8569.295567490473
1998,GF,0.0
1998,GH,159.6762652431232
1998,GM,8957.36572995769
1998,GN,86123.53537692498
1998,GQ,-742.9328731031829
1998,GR,274.5205474851987
1998,GT,-3212.736047717605
1998,GW,-1934.303679843989
1998,GY,-54.09313518534155
1998,HN,-176.67884469477357
1998,HR,-142523.66140857586
1998,HT,-1639.5262907243377
1998,HU,-26.006738375134052
1998,ID,-43.769176722980156
1998,IE,2.1547683947190936
1998,IL,-134.81828839390386
1998,IN,186.4644096881365
1998,IQ,-29748.470612093148
1998,IR,29278.146396991706
1998,IS,1434.0605808492703
1998,IT,99.9881490320374
1998,JM,3.8294119516712892
1998,JO,-16.031130426030334
1998,JP,35.34018987341772
1998,KE,7923.700402048344
1998,KG,1437.6179492556091
1998,KH,-7217.355037908682
1998,KM,-64.02980296283361
1998,KP,-0.39933734847809876
1998,KR,-1.3826924881320155
1998,KW,8781.536011867
1998,KZ,-1908.9262372854366
1998,LA,-5892.91334118848
1998,LB,-2014.161430285833
1998,LC,-32.640697727554624
1998,LK,-6245.861601085482
1998,LR,-168842.23119626258
1998,LS,-1.6381823165863776
1998,LT,-377.8176788808933
1998,LV,-1640.2360313341928
1998,LY,551.2460586099284
1998,MA,-12.528720672456545
1998,MC,-31.722869016273833
1998,MD,-868.1173434021439
1998,MG,-4.524339630426279
1998,MK,-278.3221350090977
